Date,BIIB,CCL,CEIX,CNX,CRUS,DIS,DUK,FEYE,FITB,GM,GSK,INTC,INTU,IYW,KHC,KIE,LIT,MCK,NKE,OKE,PBS,PSX,PYPL,RIO,SCHL,SEP,T,UNH,V,VCR,VDC,VFH,VIS,XLB,XLU,XLV
2018-01-18,344.44,68.044,34.28,14.64,54.8,109.54,75.533,15.1,31.807,43.042,37.039,43.926,163.71,172.33,77.72,30.772,38.46,171.0,63.739,56.641999999999996,29.506,103.81,82.94,54.39,38.797,41.823,36.069,241.51,122.7,163.93,145.4,72.648,147.58,62.36600000000001,49.309,87.47399999999999
2018-01-19,342.41,67.59,35.08,14.29,52.76,109.71,75.025,15.0,32.133,42.347,37.067,44.263000000000005,167.04,172.53,78.10300000000001,30.96,38.16,169.58,66.82,56.818000000000005,29.695999999999998,104.14,83.84,54.206,39.105,41.823,36.126999999999995,241.7,122.29,165.54,147.13,73.223,148.26,62.743,49.162,87.801
2018-01-22,347.64,67.88600000000001,37.3,14.51,51.6,110.21,75.153,14.97,32.4,42.483000000000004,37.417,45.181000000000004,167.96,174.06,78.602,31.595,38.02,172.17,66.006,58.336999999999996,30.045,105.17,83.98,54.593,38.806999999999995,42.618,36.768,241.9,123.91,167.17,148.24,73.768,148.22,62.593999999999994,49.231,88.376
2018-01-23,346.75,67.541,35.61,14.65,51.74,109.53,75.895,15.31,32.548,42.571999999999996,37.543,45.486999999999995,167.71,175.34,78.7,31.754,38.28,169.82,66.752,58.922,30.324,105.39,84.21,53.82899999999999,38.946999999999996,42.677,36.107,243.54,124.23,168.43,147.83,73.837,148.42,62.585,49.702,87.95
2018-01-24,346.5,70.163,35.58,14.67,51.65,109.62,75.435,15.28,32.954,43.336999999999996,37.504,44.943999999999996,166.85,173.6,78.29899999999999,31.784000000000002,38.34,173.78,67.60600000000001,59.146,30.328000000000003,103.16,83.71,54.303000000000004,38.927,42.216,35.942,243.18,124.13,169.03,148.03,74.205,148.12,62.851000000000006,49.398,88.208
2018-01-25,353.74,69.759,34.27,14.71,50.59,109.67,77.057,15.42,32.469,42.355,37.222,44.736999999999995,167.12,172.95,78.113,31.901999999999997,38.65,174.4,67.318,59.019,30.424,102.7,84.34,53.925,38.321,42.49100000000001,36.359,243.51,124.8,168.65,148.12,74.045,148.17,63.268,50.165,88.962
2018-01-26,367.91,70.637,34.68,14.45,51.35,111.3,76.988,15.78,32.974000000000004,42.68,37.883,49.458,169.72,175.84,77.837,32.012,38.58,175.91,67.646,59.355,30.866999999999997,105.1,85.45,54.457,38.223,42.568999999999996,36.718,246.78,125.9,170.06,148.87,74.472,149.62,63.54600000000001,50.193999999999996,90.87899999999999
2018-01-29,358.48,70.922,33.16,13.84,51.22,110.65,75.485,15.43,32.796,42.218999999999994,37.329,49.358000000000004,168.5,174.37,76.88600000000001,31.784000000000002,38.27,175.53,67.188,58.703,30.794,102.78,84.31,54.786,38.371,42.226000000000006,36.175,245.72,124.42,169.5,148.15,74.175,148.73,62.823,49.556000000000004,90.63
2018-01-30,352.59,70.775,31.59,13.68,50.37,109.23,75.846,15.1,32.647,41.903999999999996,36.981,48.183,167.8,172.56,76.96600000000001,31.406,37.67,170.97,66.94,57.95399999999999,30.654,100.84,83.78,54.321999999999996,38.76,42.078,36.35,235.04,123.14,168.63,147.21,73.342,147.49,62.36600000000001,49.644,88.72399999999999
2018-01-31,347.81,70.597,32.43,14.01,49.57,107.8,76.666,15.08,32.726,41.62,36.398,47.542,167.2,173.74,76.858,31.268,37.54,168.11,67.825,58.082,30.449,100.96,85.32,54.263999999999996,38.281,41.97,36.413000000000004,235.17,123.81,168.05,146.59,73.391,147.78,62.415,50.193999999999996,87.464
