Date,BIIB,CCL,CEIX,CNX,CRUS,DIS,DUK,FEYE,FITB,GM,GSK,INTC,INTU,IYW,KHC,KIE,LIT,MCK,NKE,OKE,PBS,PSX,PYPL,RIO,SCHL,SEP,T,UNH,V,VCR,VDC,VFH,VIS,XLB,XLU,XLV
2018-06-08,303.29,60.94,44.14,17.33,37.53,103.15,73.12,16.98,31.612,44.25,41.02,55.05,205.87,184.41,58.47,31.118000000000002,34.25,145.37,74.9,68.45,31.561999999999998,116.84,84.34,59.22,44.91,30.63,33.312,249.8,134.74,171.75,131.41,71.01899999999999,143.43,60.548,48.258,84.72200000000001
2018-06-11,306.68,61.14,43.81,17.07,37.91,103.52,72.12,17.16,31.225,44.85,41.19,54.52,205.97,184.6,59.88,31.109,34.37,145.21,74.59,69.02,31.851,117.02,83.89,59.1,45.09,31.7,33.657,252.89,133.91,172.49,132.4,70.82,143.72,60.638000000000005,48.159,84.882
2018-06-12,306.19,62.17,43.15,17.1,37.94,103.5,72.48,17.39,31.085,44.18,41.2,54.82,207.1,185.66,60.12,30.869,34.39,145.54,74.29,69.24,32.001999999999995,115.55,85.02,58.77,45.32,31.92,33.824,252.69,134.86,173.47,132.68,70.491,143.65,60.717,48.714,84.83200000000001
2018-06-13,306.91,63.83,43.5,17.03,37.99,105.46,72.25,17.35,30.956,44.45,41.14,55.03,207.4,185.15,60.1,30.84,34.02,149.52,74.11,68.87,32.301,115.75,85.27,58.73,44.79,31.59,31.726999999999997,251.98,134.4,173.04,132.21,70.30199999999999,142.44,60.06,48.585,84.852
2018-06-14,305.68,64.2,43.98,16.98,38.85,107.88,73.46,17.3,30.648000000000003,43.57,41.94,55.54,208.69,186.51,60.67,30.73,34.09,150.0,74.7,69.34,32.88,115.55,85.61,58.5,45.11,31.81,32.022,254.43,135.0,174.26,132.56,69.736,142.11,60.15,49.19,85.29
2018-06-15,305.03,65.18,42.23,16.78,39.32,107.98,74.3,17.03,30.479,43.91,41.44,55.11,208.57,185.59,61.61,30.79,33.87,150.0,75.84,67.78,33.035,114.3,85.31,56.79,45.41,31.45,32.643,255.98,135.1,174.72,134.21,69.706,141.89,59.73,49.54,85.46
2018-06-18,289.12,64.45,41.85,16.79,38.29,106.21,74.41,16.99,30.479,43.95,41.27,53.22,208.77,186.0,60.87,30.68,33.45,146.04,75.61,68.52,33.17,114.94,85.85,57.06,45.49,31.65,31.697,254.87,136.2,174.95,132.5,69.686,141.58,59.58,49.7,84.64
2018-06-19,292.04,63.47,40.84,16.91,37.86,105.25,75.67,16.99,30.38,42.26,41.04,52.93,210.22,184.75,62.14,30.69,32.57,146.74,74.26,68.79,33.11,114.58,84.52,54.95,45.45,31.36,31.894000000000002,253.02,135.11,174.32,133.19,69.566,138.97,58.49,50.19,84.86
2018-06-20,296.86,63.0,41.12,17.05,38.14,106.3,76.19,16.94,30.519000000000002,41.95,41.03,53.46,213.12,185.37,63.04,30.47,32.8,147.5,74.72,70.07,33.68,114.59,85.95,55.07,45.81,31.57,31.51,252.81,135.5,174.9,133.36,69.457,139.18,58.3,50.23,85.04
2018-06-21,297.34,62.4,41.08,17.22,37.62,105.05,76.91,16.56,30.439,41.12,40.81,52.19,209.41,183.69,62.57,30.19,32.63,146.46,73.94,68.78,33.28,111.45,85.97,54.72,45.68,31.06,31.116999999999997,251.89,134.53,173.57,133.59,69.248,137.51,57.68,50.4,84.55
2018-06-22,296.04,63.53,41.83,17.5,37.6,105.49,77.43,16.37,29.913,41.25,40.89,52.5,205.59,182.55,63.21,30.3,33.03,148.88,73.43,69.99,33.3,112.02,85.12,55.46,45.7,31.47,31.205,254.37,135.33,172.95,134.61,68.88,137.87,58.52,50.75,84.93
2018-06-25,292.19,58.54,40.37,17.15,39.41,103.62,79.08,15.8,29.873,40.61,39.92,50.71,201.36,178.54,63.32,30.18,32.59,146.07,72.35,68.7,32.64,110.45,82.19,54.12,44.88,31.1,31.225,250.71,130.93,169.47,135.18,68.214,135.96,57.61,51.59,84.15
2018-06-26,291.92,59.76,41.65,17.39,39.38,103.43,78.79,15.7,29.416,41.01,40.05,49.67,201.73,179.46,63.21,30.02,32.62,144.93,72.56,69.72,32.62,110.81,82.32,55.11,44.71,32.03,31.136,249.77,132.55,170.66,134.8,67.965,136.44,57.83,51.65,83.89
2018-06-27,287.93,58.07,37.61,17.27,38.66,103.13,79.52,15.5,28.75,40.37,39.59,48.76,197.85,176.76,62.69,29.54,32.41,144.66,71.35,69.75,32.43,110.71,80.67,54.94,44.15,31.5,31.166,248.17,131.02,168.39,134.18,67.04,135.29,57.65,51.9,83.18
2018-06-28,288.75,57.16,38.35,17.2,38.78,103.93,79.23,15.5,28.74,40.52,39.57,49.25,203.64,178.48,62.65,29.78,32.44,135.8,71.7,69.93,32.68,111.74,82.48,55.52,44.2,33.04,31.697,244.9,132.74,169.36,134.39,67.54,135.49,57.87,51.88,83.29
2018-06-29,290.24,57.31,38.35,17.78,38.33,103.97,79.08,15.39,28.7,39.4,40.31,49.71,203.92,178.27,62.82,29.8,32.52,133.4,79.68,69.83,32.525,112.31,83.27,55.48,44.31,35.42,31.619,245.34,132.45,169.63,134.27,67.45,135.81,58.07,51.96,83.46
